대지위치,시군구코드,법정동코드,대지구분코드,번,지,관리건축물대장PK,대장구분코드,대장구분코드명,대장종류코드,대장종류코드명,도로명대지위치,건물명,특수지명,블록,로트,외필지수,새주소도로코드,새주소법정동코드,새주소지상지하코드,새주소본번,새주소부번,동명칭,주부속구분코드,주부속구분코드명,대지면적(㎡),건축면적(㎡),건폐율(%),연면적(㎡),용적률산정연면적(㎡),용적률(%),구조코드,구조코드명,기타구조,주용도코드,주용도코드명,기타용동,지붕코드,지붕코드명,기타지붕,세대수(세대),가구수(가구),높이(m),지상층수,지하층수,승용승강기수,비상용승강기수,부속건축물수,부속건축물면적(㎡),총동연면적(㎡),옥내기계식대수(대),옥내기계식면적(㎡),옥외기계식대수(대),옥외기계식면적(㎡),옥내자주식대수(대),옥내자주식면적(㎡),옥외자주식대수(대),옥외자주식면적(㎡),허가일,착공일,사용승인일,허가번호년,허가번호기관코드,허가번호기관코드명,허가번호구분코드,허가번호구분코드명,호수(호),에너지효율등급,에너지절감률,EPI점수,친환경건축물등급,친환경건축물인증점수,지능형건축물등급,지능형건축물인증점수,생성일자,내진설계적용여부,내진능력
서울특별시 송파구 잠실동 19번지,11710,10100,0,0019,0000,10251100216480,2,집합,3,표제부,서울특별시 송파구 올림픽로 99 (잠실동),잠실엘스,,,,0,117103123023,10101,0,99,,154동,0,주건축물,0,577.64,0,9784.86,9784.86,0,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,아파트,10,(철근)콘크리트,(철근)콘크리트,88,0,59.95,22,0,0,2,0,0,9784.86,0,0,0,0,0,0,0,0,20040317,20050513,20080930,2004,3230106,재건축추진반,2101,주택건설사업계획승인,0,,0,0,,0,,0,20220813,1,
서울특별시 송파구 잠실동 19번지,11710,10100,0,0019,0000,10251100216569,2,집합,3,표제부,서울특별시 송파구 올림픽로 99 (잠실동),잠실엘스,,,,0,117103123023,10101,0,99,,140동,0,주건축물,0,566.76,0,10733.16,10733.16,0,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,아파트,10,(철근)콘크리트,(철근)콘크리트,96,0,71,25,0,0,2,0,0,10733.16,0,0,0,0,0,0,0,0,20040317,20050513,20080930,2004,3230106,재건축추진반,2101,주택건설사업계획승인,0,,0,0,,0,,0,20220813,1,
서울특별시 송파구 잠실동 19번지,11710,10100,0,0019,0000,10251100211541,2,집합,3,표제부,서울특별시 송파구 올림픽로 99 (잠실동),잠실엘스,,,,0,117103123023,10101,0,99,,122동,0,주건축물,0,552.57,0,10456.47,10456.47,0,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,아파트,10,(철근)콘크리트,(철근)콘크리트,96,0,65.55,24,0,0,2,0,0,10456.47,0,0,0,0,0,0,0,0,20040317,20050513,20080930,2004,3230106,재건축추진반,2101,주택건설사업계획승인,0,,0,0,,0,,0,20220813,1,
서울특별시 송파구 잠실동 19번지,11710,10100,0,0019,0000,10251100213029,2,집합,3,표제부,서울특별시 송파구 올림픽로 99 (잠실동),잠실엘스,,,,0,117103123023,10101,0,99,,108동,0,주건축물,0,508.36,0,10228.19,10228.19,0,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,아파트,10,(철근)콘크리트,(철근)콘크리트,104,0,76.6,27,0,0,2,0,0,10228.19,0,0,0,0,0,0,0,0,20040317,20050513,20080930,2004,3230106,재건축추진반,2101,주택건설사업계획승인,0,,0,0,,0,,0,20220813,1,
서울특별시 송파구 잠실동 19번지,11710,10100,0,0019,0000,10251100216322,2,집합,3,표제부,서울특별시 송파구 올림픽로 99 (잠실동),잠실엘스,,,,0,117103123023,10101,0,99,,168동,0,주건축물,0,449.96,0,8498.7,8498.7,0,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,아파트,10,(철근)콘크리트,(철근)콘크리트,100,0,73.8,26,0,0,2,0,0,8498.7,0,0,0,0,0,0,0,0,20040317,20050513,20080930,2004,3230106,재건축추진반,2101,주택건설사업계획승인,0,,0,0,,0,,0,20220813,1,
서울특별시 송파구 잠실동 19번지,11710,10100,0,0019,0000,10251100217254,2,집합,3,표제부,서울특별시 송파구 올림픽로 99 (잠실동),잠실엘스,,,,0,117103123023,10101,0,99,,경비실13,1,부속건축물,0,26.98,0,24.51,24.51,0,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,경비실,10,(철근)콘크리트,(철근)콘크리트 경량철골,0,0,3.85,1,0,0,0,0,0,24.51,0,0,0,0,7695,0,17,0,20040317,20050513,20080930,2004,3230106,재건축추진반,2101,주택건설사업계획승인,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 잠실동 19번지,11710,10100,0,0019,0000,10251100215964,2,집합,3,표제부,서울특별시 송파구 올림픽로 99 (잠실동),잠실엘스,,,,0,117103123023,10101,0,99,,167동,0,주건축물,0,460.92,0,9113.54,9113.54,0,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,아파트,10,(철근)콘크리트,(철근)콘크리트,108,0,73.95,27,0,0,2,0,0,9113.54,0,0,0,0,0,0,0,0,20040317,20050513,20080930,2004,3230106,재건축추진반,2101,주택건설사업계획승인,0,,0,0,,0,,0,20220813,1,
서울특별시 송파구 잠실동 19번지,11710,10100,0,0019,0000,10251100213418,2,집합,3,표제부,서울특별시 송파구 올림픽로 99 (잠실동),잠실엘스,,,,0,117103123023,10101,0,99,,101동,0,주건축물,0,552.57,0,10706.15,10706.15,0,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,아파트,10,(철근)콘크리트,(철근)콘크리트,98,0,68.35,25,0,0,2,0,0,10706.15,0,0,0,0,0,0,0,0,20040317,20050513,20080930,2004,3230106,재건축추진반,2101,주택건설사업계획승인,0,,0,0,,0,,0,20220813,1,
서울특별시 송파구 잠실동 19번지,11710,10100,0,0019,0000,10251100212667,2,집합,3,표제부,서울특별시 송파구 올림픽로 99 (잠실동),잠실엘스,,,,0,117103123023,10101,0,99,,137동,0,주건축물,0,577.64,0,10228.72,10228.72,0,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,아파트,10,(철근)콘크리트,(철근)콘크리트,92,0,62.75,23,0,0,2,0,0,10228.72,0,0,0,0,0,0,0,0,20040317,20050513,20080930,2004,3230106,재건축추진반,2101,주택건설사업계획승인,0,,0,0,,0,,0,20220813,1,
서울특별시 송파구 잠실동 19번지,11710,10100,0,0019,0000,10251100212760,2,집합,3,표제부,서울특별시 송파구 올림픽로 99 (잠실동),잠실엘스,,,,0,117103123023,10101,0,99,,116동,0,주건축물,0,508.36,0,9669.46,9669.46,0,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,아파트,10,(철근)콘크리트,(철근)콘크리트,98,0,73.8,26,0,0,2,0,0,9669.46,0,0,0,0,0,0,0,0,20040317,20050513,20080930,2004,3230106,재건축추진반,2101,주택건설사업계획승인,0,,0,0,,0,,0,20220813,1,
서울특별시 송파구 잠실동 19번지,11710,10100,0,0019,0000,10251100211494,2,집합,3,표제부,서울특별시 송파구 올림픽로 99 (잠실동),잠실엘스,,,,0,117103123023,10101,0,99,,121동,0,주건축물,0,283.38,0,5144.65,5144.65,0,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,아파트,10,(철근)콘크리트,(철근)콘크리트,46,0,68.2,24,0,0,1,0,0,5144.65,0,0,0,0,0,0,0,0,20040317,20050513,20080930,2004,3230106,재건축추진반,2101,주택건설사업계획승인,0,,0,0,,0,,0,20220813,1,
서울특별시 송파구 잠실동 19번지,11710,10100,0,0019,0000,10251100211890,2,집합,3,표제부,서울특별시 송파구 올림픽로 99 (잠실동),잠실엘스,,,,0,117103123023,10101,0,99,,113동,0,주건축물,0,508.36,0,10228.19,10228.19,0,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,아파트,10,(철근)콘크리트,(철근)콘크리트,104,0,76.6,27,0,0,2,0,0,10228.19,0,0,0,0,0,0,0,0,20040317,20050513,20080930,2004,3230106,재건축추진반,2101,주택건설사업계획승인,0,,0,0,,0,,0,20220813,1,
서울특별시 송파구 잠실동 19번지,11710,10100,0,0019,0000,10251100215756,2,집합,3,표제부,서울특별시 송파구 올림픽로 99 (잠실동),잠실엘스,,,,0,117103123023,10101,0,99,,152동,0,주건축물,0,449.96,0,9677.5,9677.5,0,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,아파트,10,(철근)콘크리트,(철근)콘크리트,114,0,85,30,0,0,2,0,0,9677.5,0,0,0,0,0,0,0,0,20040317,20050513,20080930,2004,3230106,재건축추진반,2101,주택건설사업계획승인,0,,0,0,,0,,0,20220813,1,
서울특별시 송파구 잠실동 19번지,11710,10100,0,0019,0000,10251100214669,2,집합,3,표제부,서울특별시 송파구 올림픽로 99 (잠실동),잠실엘스,,,,0,117103123023,10101,0,99,,148동,0,주건축물,0,566.76,0,12730.53,12730.53,0,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,아파트,10,(철근)콘크리트,(철근)콘크리트,114,0,85,30,0,0,2,0,0,12730.53,0,0,0,0,0,0,0,0,20040317,20050513,20080930,2004,3230106,재건축추진반,2101,주택건설사업계획승인,0,,0,0,,0,,0,20220813,1,
서울특별시 송파구 잠실동 19번지,11710,10100,0,0019,0000,10251100214784,2,집합,3,표제부,서울특별시 송파구 올림픽로 99 (잠실동),잠실엘스,,,,0,117103123023,10101,0,99,,172동,0,주건축물,0,552.57,0,8593.83,8593.83,0,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,아파트,10,(철근)콘크리트,(철근)콘크리트,78,0,57.15,21,0,0,2,0,0,8593.83,0,0,0,0,0,0,0,0,20040317,20050513,20080930,2004,3230106,재건축추진반,2101,주택건설사업계획승인,0,,0,0,,0,,0,20220813,1,
서울특별시 송파구 잠실동 19번지,11710,10100,0,0019,0000,10251100217265,2,집합,3,표제부,서울특별시 송파구 올림픽로 99 (잠실동),잠실엘스,,,,0,117103123023,10101,0,99,,경비실5,1,부속건축물,0,39.34,0,36,36,0,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,경비실,10,(철근)콘크리트,(철근)콘크리트 경량철골,0,0,3.6,1,0,0,0,0,0,36,0,0,0,0,7695,0,17,0,20040317,20050513,20080930,2004,3230106,재건축추진반,2101,주택건설사업계획승인,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 잠실동 19번지,11710,10100,0,0019,0000,10251100217269,2,집합,3,표제부,서울특별시 송파구 올림픽로 99 (잠실동),잠실엘스,,,,0,117103123023,10101,0,99,,경비실9,1,부속건축물,0,26.98,0,24.51,24.51,0,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,경비실,10,(철근)콘크리트,(철근)콘크리트 경량철골,0,0,3.85,1,0,0,0,0,0,24.51,0,0,0,0,7695,0,17,0,20040317,20050513,20080930,2004,3230106,재건축추진반,2101,주택건설사업계획승인,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 잠실동 19번지,11710,10100,0,0019,0000,10251100217270,2,집합,3,표제부,서울특별시 송파구 올림픽로 99 (잠실동),잠실엘스,,,,0,117103123023,10101,0,99,,관리동,1,부속건축물,0,669.76,0,2118.6,1746.34,0,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,"중앙통제실,입주자회의실,보육시설,관리실,노인정,주민공동시설,문고",10,(철근)콘크리트,(철근)콘크리트 평지붕,0,0,11,3,1,0,0,0,0,2118.6,0,0,0,0,7695,0,17,0,20040317,20050513,20080930,2004,3230106,재건축추진반,2101,주택건설사업계획승인,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 잠실동 19번지,11710,10100,0,0019,0000,10251100217271,2,집합,3,표제부,서울특별시 송파구 올림픽로 99 (잠실동),잠실엘스,,,,0,117103123023,10101,0,99,,노인정,1,부속건축물,0,365.2,0,317.61,317.61,0,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,노인정,10,(철근)콘크리트,(철근)콘크리트 평지붕,0,0,3.6,1,0,0,0,0,0,317.61,0,0,0,0,7695,0,17,0,20040317,20050513,20080930,2004,3230106,재건축추진반,2101,주택건설사업계획승인,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 잠실동 19번지,11710,10100,0,0019,0000,10251100217253,2,집합,3,표제부,서울특별시 송파구 올림픽로 99 (잠실동),잠실엘스,,,,0,117103123023,10101,0,99,,경비실12,1,부속건축물,0,26.98,0,24.51,24.51,0,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,경비실,10,(철근)콘크리트,(철근)콘크리트 경량철골,0,0,3.85,1,0,0,0,0,0,24.51,0,0,0,0,7695,0,17,0,20040317,20050513,20080930,2004,3230106,재건축추진반,2101,주택건설사업계획승인,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 잠실동 19번지,11710,10100,0,0019,0000,10251100217257,2,집합,3,표제부,서울특별시 송파구 올림픽로 99 (잠실동),잠실엘스,,,,0,117103123023,10101,0,99,,경비실16,1,부속건축물,0,26.98,0,24.51,24.51,0,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,경비실,10,(철근)콘크리트,(철근)콘크리트 경량철골,0,0,3.85,1,0,0,0,0,0,24.51,0,0,0,0,7695,0,17,0,20040317,20050513,20080930,2004,3230106,재건축추진반,2101,주택건설사업계획승인,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 잠실동 19번지,11710,10100,0,0019,0000,10251100216773,2,집합,3,표제부,서울특별시 송파구 올림픽로 99 (잠실동),잠실엘스,,,,0,117103123023,10101,0,99,,155동,0,주건축물,0,577.64,0,9784.86,9784.86,0,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,아파트,10,(철근)콘크리트,(철근)콘크리트,88,0,59.95,22,0,0,2,0,0,9784.86,0,0,0,0,0,0,0,0,20040317,20050513,20080930,2004,3230106,재건축추진반,2101,주택건설사업계획승인,0,,0,0,,0,,0,20220813,1,
서울특별시 송파구 잠실동 19번지,11710,10100,0,0019,0000,10251100217255,2,집합,3,표제부,서울특별시 송파구 올림픽로 99 (잠실동),잠실엘스,,,,0,117103123023,10101,0,99,,경비실14,1,부속건축물,0,26.98,0,24.51,24.51,0,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,경비실,10,(철근)콘크리트,(철근)콘크리트 경량철골,0,0,3.85,1,0,0,0,0,0,24.51,0,0,0,0,7695,0,17,0,20040317,20050513,20080930,2004,3230106,재건축추진반,2101,주택건설사업계획승인,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 잠실동 19번지,11710,10100,0,0019,0000,10251100212859,2,집합,3,표제부,서울특별시 송파구 올림픽로 99 (잠실동),잠실엘스,,,,0,117103123023,10101,0,99,,127동,0,주건축물,0,519.28,0,7489.74,7489.74,0,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,아파트,10,(철근)콘크리트,(철근)콘크리트,76,0,54.35,20,0,0,2,0,0,7489.74,0,0,0,0,0,0,0,0,20040317,20050513,20080930,2004,3230106,재건축추진반,2101,주택건설사업계획승인,0,,0,0,,0,,0,20220813,1,
서울특별시 송파구 잠실동 19번지,11710,10100,0,0019,0000,10251100212206,2,집합,3,표제부,서울특별시 송파구 올림픽로 99 (잠실동),잠실엘스,,,,0,117103123023,10101,0,99,,136동,0,주건축물,0,376.45,0,7506.59,7506.59,0,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,아파트,10,(철근)콘크리트,(철근)콘크리트,50,0,73.8,26,0,0,1,0,0,7506.59,0,0,0,0,0,0,0,0,20040317,20050513,20080930,2004,3230106,재건축추진반,2101,주택건설사업계획승인,0,,0,0,,0,,0,20220813,1,
서울특별시 송파구 잠실동 19번지,11710,10100,0,0019,0000,10251100213134,2,집합,3,표제부,서울특별시 송파구 올림픽로 99 (잠실동),잠실엘스,,,,0,117103123023,10101,0,99,,135동,0,주건축물,0,376.45,0,7506.59,7506.59,0,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,아파트,10,(철근)콘크리트,(철근)콘크리트,50,0,73.8,26,0,0,1,0,0,7506.59,0,0,0,0,0,0,0,0,20040317,20050513,20080930,2004,3230106,재건축추진반,2101,주택건설사업계획승인,0,,0,0,,0,,0,20220813,1,
서울특별시 송파구 잠실동 19번지,11710,10100,0,0019,0000,10251100216948,2,집합,3,표제부,서울특별시 송파구 올림픽로 99 (잠실동),잠실엘스,,,,0,117103123023,10101,0,99,,170동,0,주건축물,0,552.57,0,10769.43,10769.43,0,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,아파트,10,(철근)콘크리트,(철근)콘크리트,98,0,71.15,26,0,0,2,0,0,10769.43,0,0,0,0,0,0,0,0,20040317,20050513,20080930,2004,3230106,재건축추진반,2101,주택건설사업계획승인,0,,0,0,,0,,0,20220813,1,
서울특별시 송파구 잠실동 19번지,11710,10100,0,0019,0000,10251100217256,2,집합,3,표제부,서울특별시 송파구 올림픽로 99 (잠실동),잠실엘스,,,,0,117103123023,10101,0,99,,경비실15,1,부속건축물,0,26.98,0,24.51,24.51,0,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,경비실,10,(철근)콘크리트,(철근)콘크리트 경량철골,0,0,3.85,1,0,0,0,0,0,24.51,0,0,0,0,7695,0,17,0,20040317,20050513,20080930,2004,3230106,재건축추진반,2101,주택건설사업계획승인,0,,0,0,,0,,0,20220813,0,
서울특별시 송파구 잠실동 19번지,11710,10100,0,0019,0000,10251100215525,2,집합,3,표제부,서울특별시 송파구 올림픽로 99 (잠실동),잠실엘스,,,,0,117103123023,10101,0,99,,151동,0,주건축물,0,288.82,0,4004.71,4004.71,0,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,아파트,10,(철근)콘크리트,(철근)콘크리트,36,0,48.75,18,0,0,1,0,0,4004.71,0,0,0,0,0,0,0,0,20040317,20050513,20080930,2004,3230106,재건축추진반,2101,주택건설사업계획승인,0,,0,0,,0,,0,20220813,1,
서울특별시 송파구 잠실동 19번지,11710,10100,0,0019,0000,10251100215233,2,집합,3,표제부,서울특별시 송파구 올림픽로 99 (잠실동),잠실엘스,,,,0,117103123023,10101,0,99,,150동,0,주건축물,0,577.64,0,8897.14,8897.14,0,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,아파트,10,(철근)콘크리트,(철근)콘크리트,80,0,57,20,0,0,2,0,0,8897.14,0,0,0,0,0,0,0,0,20040317,20050513,20080930,2004,3230106,재건축추진반,2101,주택건설사업계획승인,0,,0,0,,0,,0,20220813,1,
서울특별시 송파구 잠실동 19번지,11710,10100,0,0019,0000,10251100212468,2,집합,3,표제부,서울특별시 송파구 올림픽로 99 (잠실동),잠실엘스,,,,0,117103123023,10101,0,99,,125동,0,주건축물,0,230.46,0,4219.97,4219.97,0,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,아파트,10,(철근)콘크리트,(철근)콘크리트,50,0,68.35,25,0,0,1,0,0,4219.97,0,0,0,0,0,0,0,0,20040317,20050513,20080930,2004,3230106,재건축추진반,2101,주택건설사업계획승인,0,,0,0,,0,,0,20220813,1,
서울특별시 송파구 잠실동 19번지,11710,10100,0,0019,0000,10251100216862,2,집합,3,표제부,서울특별시 송파구 올림픽로 99 (잠실동),잠실엘스,,,,0,117103123023,10101,0,99,,169동,0,주건축물,0,283.38,0,4035,4035,0,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,아파트,10,(철근)콘크리트,(철근)콘크리트,36,0,54.2,19,0,0,1,0,0,4035,0,0,0,0,0,0,0,0,20040317,20050513,20080930,2004,3230106,재건축추진반,2101,주택건설사업계획승인,0,,0,0,,0,,0,20220813,1,
서울특별시 송파구 잠실동 19번지,11710,10100,0,0019,0000,10251100217263,2,집합,3,표제부,서울특별시 송파구 올림픽로 99 (잠실동),잠실엘스,,,,0,117103123023,10101,0,99,,경비실3,1,부속건축물,0,39.34,0,36,36,0,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,경비실,10,(철근)콘크리트,(철근)콘크리트 경량철골,0,0,3.6,1,0,0,0,0,0,36,0,0,0,0,7695,0,17,0,20040317,20050513,20080930,2004,3230106,재건축추진반,2101,주택건설사업계획승인,0,,0,0,,0,,0,20220813,0,
